Date,Team,away_basic_MP,away_basic_FG,away_basic_FGA,away_basic_FG%,away_basic_3P,away_basic_3PA,away_basic_3P%,away_basic_FT,away_basic_FTA,away_basic_FT%,away_basic_ORB,away_basic_DRB,away_basic_TRB,away_basic_AST,away_basic_STL,away_basic_BLK,away_basic_TOV,away_basic_PF,away_basic_PTS,away_advanced_MP,away_advanced_TS%,away_advanced_eFG%,away_advanced_3PAr,away_advanced_FTr,away_advanced_ORB%,away_advanced_DRB%,away_advanced_TRB%,away_advanced_AST%,away_advanced_STL%,away_advanced_BLK%,away_advanced_TOV%,away_advanced_USG%,away_advanced_ORtg,away_advanced_DRtg
2024-12-11,Atlanta Hawks,240,43,104,0.413,9,31,0.29,13,20,0.65,22,36,58,27,5,7,11,13,108,240,0.479,0.457,0.298,0.192,37.3,75.0,54.2,62.8,5.0,13.7,8.9,100.0,108.8,100.8
2024-12-11,Golden State Warriors,240,37,84,0.44,12,38,0.316,4,9,0.444,11,28,39,22,13,8,22,11,90,240,0.512,0.512,0.452,0.107,27.5,80.0,52.0,59.5,13.7,14.3,20.0,100.0,94.7,95.7
2024-12-12,Detroit Pistons,240,42,98,0.429,7,37,0.189,8,10,0.8,9,34,43,27,8,4,8,12,99,240,0.483,0.464,0.378,0.102,17.3,81.0,45.7,64.3,8.0,9.5,7.2,100.0,99.1,123.1
2024-12-12,Toronto Raptors,240,41,92,0.446,11,32,0.344,11,15,0.733,9,33,42,29,8,5,12,24,104,240,0.527,0.505,0.348,0.163,18.0,75.0,44.7,70.7,7.9,9.8,10.8,100.0,103.2,113.2
2024-12-12,Sacramento Kings,240,37,92,0.402,10,33,0.303,27,29,0.931,17,33,50,24,12,2,11,19,111,240,0.53,0.457,0.359,0.315,34.0,76.7,53.8,64.9,12.5,4.3,9.5,100.0,115.8,113.8
2024-12-13,Washington Wizards,240,41,86,0.477,14,40,0.35,9,11,0.818,6,38,44,24,7,7,18,28,105,240,0.578,0.558,0.465,0.128,15.0,70.4,46.8,58.5,6.9,17.1,16.5,100.0,104.1,114.0
2024-12-13,Indiana Pacers,240,47,91,0.516,14,38,0.368,13,17,0.765,8,33,41,35,9,4,10,21,121,240,0.614,0.593,0.418,0.187,20.0,68.8,46.6,74.5,9.2,6.7,9.2,100.0,124.0,109.7
2024-12-13,Charlotte Hornets,240,35,98,0.357,8,46,0.174,17,21,0.81,17,37,54,22,7,5,17,20,95,240,0.443,0.398,0.469,0.214,30.9,72.5,50.9,62.9,6.8,11.9,13.7,100.0,92.6,106.3
2024-12-13,Brooklyn Nets,240,42,92,0.457,20,53,0.377,15,19,0.789,8,33,41,30,9,7,18,20,119,240,0.593,0.565,0.576,0.207,17.8,73.3,45.6,71.4,8.4,11.1,15.2,100.0,110.7,125.5
2024-12-13,Los Angeles Lakers,240,33,86,0.384,10,35,0.286,11,17,0.647,15,38,53,17,7,6,22,21,87,240,0.465,0.442,0.407,0.198,28.8,77.6,52.5,51.5,7.1,10.9,19.1,100.0,88.5,98.7
2024-12-13,Los Angeles Clippers,240,37,83,0.446,14,41,0.341,10,18,0.556,5,26,31,24,18,2,19,22,98,240,0.539,0.53,0.494,0.217,10.9,83.9,40.3,64.9,17.2,4.2,17.3,100.0,93.5,114.5
2024-12-13,Phoenix Suns,240,47,89,0.528,22,45,0.489,18,20,0.9,9,28,37,36,10,7,8,18,134,240,0.685,0.652,0.506,0.225,24.3,82.4,52.1,76.6,10.6,18.4,7.6,100.0,142.2,133.7
2024-12-13,San Antonio Spurs,240,44,85,0.518,14,30,0.467,16,21,0.762,13,28,41,32,5,6,15,13,118,240,0.626,0.6,0.353,0.247,31.7,77.8,53.2,72.7,5.3,14.6,13.7,100.0,124.4,122.2
2024-12-14,Atlanta Hawks,240,35,82,0.427,10,24,0.417,22,34,0.647,7,37,44,23,3,6,13,20,102,240,0.526,0.488,0.293,0.415,14.6,86.0,48.4,65.7,2.9,14.6,11.8,100.0,100.0,107.8
2024-12-14,Houston Rockets,240,35,96,0.365,11,46,0.239,15,25,0.6,19,30,49,17,7,3,16,25,96,240,0.449,0.422,0.479,0.26,32.8,88.2,53.3,48.6,7.0,6.0,13.0,100.0,96.1,111.1
2024-12-15,New Orleans Pelicans,240,38,97,0.392,10,33,0.303,18,23,0.783,19,30,49,18,11,4,18,19,104,240,0.485,0.443,0.34,0.237,34.5,81.1,53.3,47.4,10.9,9.3,14.4,100.0,103.0,117.9
2024-12-15,New York Knicks,240,33,71,0.465,10,24,0.417,24,30,0.8,7,38,45,20,8,3,19,16,100,240,0.594,0.535,0.338,0.423,19.4,79.2,53.6,60.6,8.5,5.4,18.4,100.0,105.7,96.2
2024-12-15,Boston Celtics,240,40,93,0.43,18,46,0.391,14,24,0.583,16,40,56,26,11,5,18,15,112,240,0.541,0.527,0.495,0.258,32.0,70.2,52.3,65.0,10.9,8.5,14.8,100.0,111.0,97.1
2024-12-15,Minnesota Timberwolves,240,40,100,0.4,12,35,0.343,14,16,0.875,14,37,51,26,11,4,12,13,106,240,0.495,0.46,0.35,0.16,26.9,75.5,50.5,65.0,11.0,8.7,10.1,100.0,105.7,91.7
2024-12-15,Portland Trail Blazers,240,42,94,0.447,15,49,0.306,10,13,0.769,12,36,48,30,6,4,13,22,109,240,0.547,0.527,0.521,0.138,26.1,75.0,51.1,71.4,6.2,8.0,11.5,100.0,113.0,120.2
2024-12-15,Dallas Mavericks,240,52,87,0.598,21,41,0.512,18,25,0.72,10,37,47,36,8,5,16,12,143,240,0.73,0.718,0.471,0.287,31.3,71.2,56.0,69.2,7.9,10.2,14.0,100.0,141.6,131.7
2024-12-15,Memphis Grizzlies,240,38,97,0.392,9,28,0.321,25,30,0.833,17,33,50,25,10,3,21,31,110,240,0.499,0.438,0.289,0.309,33.3,76.7,53.2,65.8,9.1,6.3,16.0,100.0,100.5,106.0
2024-12-16,Philadelphia 76ers,240,41,80,0.513,16,38,0.421,23,30,0.767,9,33,42,21,14,4,20,20,121,240,0.649,0.613,0.475,0.375,23.7,78.6,52.5,51.2,13.7,8.9,17.7,100.0,118.6,105.8
2024-12-16,Miami Heat,265,45,99,0.455,12,43,0.279,22,24,0.917,9,35,44,30,16,2,13,19,124,265,0.566,0.515,0.434,0.242,16.7,83.3,45.8,66.7,14.2,4.0,10.6,100.0,110.2,111.1
2024-12-16,Cleveland Cavaliers,240,43,81,0.531,19,47,0.404,25,29,0.862,12,30,42,33,14,6,17,19,130,240,0.693,0.648,0.58,0.358,31.6,76.9,54.5,76.7,14.2,12.8,15.3,100.0,131.5,102.1
2024-12-16,Chicago Bulls,240,43,93,0.462,14,40,0.35,22,28,0.786,8,33,41,33,12,8,12,23,122,240,0.579,0.538,0.43,0.301,19.0,76.7,48.2,76.7,11.1,12.1,10.2,100.0,112.8,111.9
2024-12-16,Denver Nuggets,240,51,102,0.5,10,28,0.357,18,24,0.75,15,40,55,38,9,4,15,18,130,240,0.577,0.549,0.275,0.235,32.6,78.4,56.7,74.5,8.3,6.0,11.8,100.0,119.5,118.6
2024-12-16,Utah Jazz,240,36,80,0.45,13,39,0.333,22,30,0.733,10,25,35,22,8,3,23,20,107,240,0.574,0.531,0.488,0.375,22.7,78.1,46.1,61.1,7.7,7.0,19.8,100.0,103.2,138.9
2024-12-17,Milwaukee Bucks,240,34,81,0.42,17,40,0.425,12,18,0.667,9,43,52,25,6,4,19,20,97,240,0.545,0.525,0.494,0.222,20.0,86.0,54.7,73.5,6.2,7.4,17.6,100.0,100.3,83.8
2024-12-19,Utah Jazz,240,39,83,0.47,20,40,0.5,28,31,0.903,15,47,62,23,5,8,27,19,126,240,0.652,0.59,0.482,0.373,36.6,78.3,61.4,59.0,4.7,13.8,21.8,100.0,117.9,111.4
2024-12-19,Oklahoma City Thunder,240,40,83,0.482,10,31,0.323,15,16,0.938,4,28,32,23,15,6,13,20,105,240,0.583,0.542,0.373,0.193,11.8,73.7,44.4,57.5,15.6,14.0,12.6,100.0,108.9,102.7
2024-12-19,Charlotte Hornets,240,43,106,0.406,8,43,0.186,20,27,0.741,22,30,52,30,12,2,8,21,114,240,0.484,0.443,0.406,0.255,35.5,71.4,50.0,69.8,11.9,4.9,6.4,100.0,113.2,122.1
2024-12-19,Chicago Bulls,240,42,94,0.447,19,52,0.365,14,16,0.875,11,45,56,23,2,2,12,19,117,240,0.579,0.548,0.553,0.17,24.4,80.4,55.4,54.8,2.0,4.9,10.6,100.0,119.5,110.3
2024-12-19,Brooklyn Nets,240,33,82,0.402,9,39,0.231,26,31,0.839,15,38,53,18,3,6,17,21,101,240,0.528,0.457,0.476,0.378,38.5,79.2,60.9,54.5,3.3,14.3,15.1,100.0,110.2,102.6
2024-12-19,New Orleans Pelicans,240,41,92,0.446,13,28,0.464,18,25,0.72,11,26,37,25,6,2,12,22,113,240,0.549,0.516,0.304,0.272,23.4,81.3,46.8,61.0,6.0,4.2,10.4,100.0,112.8,132.7
2024-12-19,Golden State Warriors,240,32,90,0.356,12,36,0.333,17,24,0.708,10,26,36,20,11,5,18,16,93,240,0.462,0.422,0.4,0.267,18.2,63.4,37.5,62.5,10.5,10.0,15.2,100.0,88.7,137.3
2024-12-19,Atlanta Hawks,265,46,97,0.474,16,38,0.421,18,21,0.857,12,41,53,32,14,6,23,22,126,265,0.593,0.557,0.392,0.216,26.1,83.7,55.8,69.6,12.1,10.2,17.8,100.0,108.5,114.5
2024-12-19,Los Angeles Clippers,240,44,85,0.518,14,33,0.424,16,17,0.941,8,39,47,30,9,3,15,20,118,240,0.638,0.6,0.388,0.2,20.0,83.0,54.0,68.2,9.1,5.4,14.0,100.0,118.7,95.6
2024-12-19,Indiana Pacers,240,39,89,0.438,16,41,0.39,26,31,0.839,9,38,47,30,9,7,9,21,120,240,0.585,0.528,0.461,0.348,19.6,84.4,51.6,76.9,8.9,13.5,8.1,100.0,118.7,109.8
2024-12-19,New York Knicks,240,50,97,0.515,20,45,0.444,13,16,0.813,16,41,57,39,10,2,15,12,133,240,0.639,0.619,0.464,0.165,34.0,87.2,60.6,78.0,9.9,4.3,12.6,100.0,131.7,106.0
2024-12-19,Denver Nuggets,240,47,87,0.54,15,34,0.441,15,21,0.714,8,32,40,35,7,3,11,20,124,240,0.644,0.626,0.391,0.241,21.1,68.1,47.1,74.5,7.1,5.9,10.3,100.0,126.4,128.4
2024-12-19,Los Angeles Lakers,240,38,93,0.409,12,33,0.364,25,30,0.833,13,39,52,22,8,10,13,16,113,240,0.532,0.473,0.355,0.323,25.0,90.7,54.7,57.9,7.8,18.9,10.9,100.0,109.9,97.3
2024-12-20,Charlotte Hornets,240,36,78,0.462,10,31,0.323,16,21,0.762,13,31,44,22,7,4,17,19,98,240,0.562,0.526,0.397,0.269,31.7,73.8,53.0,61.1,7.7,8.0,16.3,100.0,107.3,118.3
2024-12-20,Milwaukee Bucks,240,40,85,0.471,10,27,0.37,11,18,0.611,10,35,45,23,14,4,20,17,101,240,0.543,0.529,0.318,0.212,20.4,79.5,48.4,57.5,13.5,9.1,17.7,100.0,97.5,119.7
2024-12-20,Oklahoma City Thunder,240,39,86,0.453,14,34,0.412,12,17,0.706,12,36,48,24,8,5,14,17,104,240,0.556,0.535,0.395,0.198,26.1,83.7,53.9,61.5,8.2,11.6,13.0,100.0,106.4,99.2
2024-12-21,Los Angeles Lakers,240,40,83,0.482,9,35,0.257,14,21,0.667,9,39,48,23,10,6,14,14,103,240,0.558,0.536,0.422,0.253,20.5,78.0,51.1,57.5,10.3,11.3,13.2,100.0,106.4,102.3
2024-12-21,Miami Heat,240,36,75,0.48,9,32,0.281,33,42,0.786,7,31,38,16,7,2,15,25,114,240,0.61,0.54,0.427,0.56,18.4,75.6,48.1,44.4,7.1,4.0,13.8,100.0,114.9,122.0
2024-12-21,Memphis Grizzlies,240,50,97,0.515,18,41,0.439,10,13,0.769,8,32,40,35,13,1,18,22,128,240,0.623,0.608,0.423,0.134,18.6,84.2,49.4,70.0,11.9,2.4,14.9,100.0,117.2,102.5
2024-12-21,Utah Jazz,240,41,86,0.477,14,41,0.341,9,17,0.529,10,35,45,25,11,8,18,16,105,240,0.562,0.558,0.477,0.198,22.7,68.6,47.4,61.0,11.1,14.8,16.1,100.0,105.6,94.5
2024-12-21,Boston Celtics,240,48,100,0.48,15,45,0.333,12,14,0.857,17,42,59,27,8,4,12,12,123,240,0.579,0.555,0.45,0.14,34.0,80.8,57.8,56.3,7.9,7.0,10.2,100.0,122.1,97.3
2024-12-21,Philadelphia 76ers,240,34,85,0.4,11,34,0.324,20,27,0.741,11,30,41,13,7,3,13,16,99,240,0.511,0.465,0.4,0.318,23.4,69.8,45.6,38.2,7.3,6.4,11.8,100.0,103.4,131.6
2024-12-21,Washington Wizards,240,36,81,0.444,18,42,0.429,11,16,0.688,8,39,47,20,7,4,19,10,101,240,0.574,0.556,0.519,0.198,19.0,79.6,51.6,55.6,7.1,8.0,17.8,100.0,101.8,112.9
2024-12-21,Golden State Warriors,240,40,87,0.46,16,42,0.381,17,23,0.739,11,34,45,30,9,6,11,23,113,240,0.582,0.552,0.483,0.264,24.4,75.6,50.0,75.0,9.3,12.5,10.2,100.0,117.2,106.8
2024-12-21,New York Knicks,240,38,87,0.437,15,37,0.405,13,15,0.867,15,27,42,24,11,3,17,18,104,240,0.556,0.523,0.425,0.172,34.1,62.8,48.3,63.2,12.1,6.1,15.4,100.0,114.1,102.1
2024-12-21,Los Angeles Clippers,240,34,81,0.42,10,37,0.27,19,22,0.864,8,32,40,18,8,7,17,14,97,240,0.535,0.481,0.457,0.272,20.0,74.4,48.2,52.9,8.3,13.2,15.8,100.0,100.3,116.9
2024-12-21,Portland Trail Blazers,240,38,96,0.396,12,43,0.279,6,9,0.667,11,33,44,21,8,3,13,15,94,240,0.47,0.458,0.448,0.094,22.9,73.3,47.3,55.3,8.1,5.3,11.5,100.0,95.6,116.0
2024-12-21,Detroit Pistons,240,49,89,0.551,19,39,0.487,16,22,0.727,10,25,35,31,13,4,13,19,133,240,0.674,0.657,0.438,0.247,25.6,80.6,50.0,63.3,13.1,8.2,11.6,100.0,133.5,125.5
2024-12-22,Indiana Pacers,240,50,86,0.581,17,39,0.436,5,8,0.625,6,44,50,36,7,5,12,15,122,240,0.681,0.68,0.453,0.093,15.8,74.6,51.5,72.0,7.3,8.6,11.8,100.0,127.5,99.3
2024-12-22,Houston Rockets,240,40,89,0.449,7,28,0.25,27,33,0.818,18,35,53,18,12,6,21,14,114,240,0.551,0.489,0.315,0.371,36.7,76.1,55.8,45.0,11.5,12.2,16.9,100.0,108.9,105.1
2024-12-22,Denver Nuggets,265,49,97,0.505,10,33,0.303,24,32,0.75,14,40,54,34,10,8,22,19,132,265,0.594,0.557,0.34,0.33,29.2,81.6,55.7,69.4,8.4,11.8,16.5,100.0,111.1,108.6
2024-12-23,Houston Rockets,240,43,99,0.434,13,42,0.31,15,19,0.789,21,39,60,23,4,8,12,16,114,240,0.531,0.5,0.424,0.192,38.9,78.0,57.7,53.5,4.2,15.1,10.1,100.0,118.3,104.8
2024-12-23,Utah Jazz,240,38,92,0.413,19,44,0.432,18,26,0.692,18,33,51,27,6,5,17,20,113,240,0.546,0.516,0.478,0.283,37.5,76.7,56.0,71.1,6.2,11.1,14.1,100.0,115.9,127.2
2024-12-23,Boston Celtics,240,37,84,0.44,8,33,0.242,22,27,0.815,8,33,41,13,13,5,19,16,104,240,0.542,0.488,0.393,0.321,18.6,82.5,49.4,35.1,12.5,10.0,16.5,100.0,100.4,104.2
2024-12-23,San Antonio Spurs,240,37,81,0.457,15,45,0.333,17,18,0.944,3,39,42,24,4,12,18,21,106,240,0.596,0.549,0.556,0.222,7.3,81.3,47.2,64.9,3.9,24.5,16.8,100.0,103.4,108.2
2024-12-23,Minnesota Timberwolves,240,39,91,0.429,14,43,0.326,12,13,0.923,16,27,43,31,12,3,21,17,104,240,0.538,0.505,0.473,0.143,33.3,81.8,53.1,79.5,12.1,8.1,17.8,100.0,104.8,117.9
2024-12-23,Brooklyn Nets,240,33,84,0.393,13,34,0.382,16,20,0.8,11,31,42,23,9,2,15,18,95,240,0.512,0.47,0.405,0.238,22.0,86.1,48.8,69.7,9.6,6.3,13.9,100.0,101.0,117.0
2024-12-23,Toronto Raptors,240,42,77,0.545,11,28,0.393,30,37,0.811,4,26,30,28,6,3,15,25,125,240,0.67,0.617,0.364,0.481,12.9,76.5,46.2,66.7,5.8,6.1,13.9,100.0,120.3,133.8
2024-12-23,Milwaukee Bucks,240,40,87,0.46,18,43,0.419,14,17,0.824,7,42,49,24,7,1,13,16,112,240,0.593,0.563,0.494,0.195,15.9,82.4,51.6,60.0,7.1,2.4,12.1,100.0,112.9,91.7
2024-12-23,Los Angeles Clippers,240,42,96,0.438,9,27,0.333,21,26,0.808,15,38,53,22,15,6,17,28,114,240,0.531,0.484,0.281,0.271,28.8,66.7,48.6,52.4,14.0,10.5,13.7,100.0,106.4,102.6
2024-12-23,Washington Wizards,240,36,91,0.396,16,43,0.372,17,20,0.85,13,38,51,25,7,8,19,16,105,240,0.526,0.484,0.473,0.22,24.5,66.7,46.4,69.4,6.7,11.8,16.0,100.0,100.3,117.5
2024-12-23,Portland Trail Blazers,240,43,93,0.462,8,29,0.276,14,19,0.737,16,32,48,23,6,1,19,25,108,240,0.533,0.505,0.312,0.204,36.4,71.1,53.9,53.5,5.9,1.9,15.8,100.0,107.1,130.8
2024-12-23,Phoenix Suns,240,33,83,0.398,13,33,0.394,11,15,0.733,9,30,39,23,6,5,15,13,90,240,0.502,0.476,0.398,0.181,20.5,73.2,45.9,69.7,6.4,10.2,14.3,100.0,96.3,125.3
2024-12-23,Indiana Pacers,240,45,92,0.489,11,35,0.314,10,11,0.909,8,35,43,26,7,4,12,16,111,240,0.573,0.549,0.38,0.12,19.5,76.1,49.4,57.8,7.2,7.7,11.0,100.0,113.9,107.7
2024-12-23,Detroit Pistons,240,47,92,0.511,11,30,0.367,12,12,1.0,10,27,37,24,12,5,12,20,117,240,0.601,0.571,0.326,0.13,23.8,81.8,49.3,51.1,12.3,11.4,11.0,100.0,120.2,117.1
2024-12-25,San Antonio Spurs,240,42,83,0.506,16,38,0.421,14,17,0.824,8,37,45,33,3,6,15,15,114,240,0.63,0.602,0.458,0.205,21.1,68.5,48.9,78.6,3.2,9.8,14.2,100.0,121.0,124.2
2024-12-25,Minnesota Timberwolves,240,40,86,0.465,14,32,0.438,11,13,0.846,8,38,46,23,8,5,10,14,105,240,0.572,0.547,0.372,0.151,20.0,77.6,51.7,57.5,8.7,11.4,9.8,100.0,114.4,107.9
2024-12-25,Philadelphia 76ers,240,41,88,0.466,17,40,0.425,19,19,1.0,5,34,39,28,10,5,6,17,118,240,0.612,0.563,0.455,0.216,11.6,72.3,43.3,68.3,10.3,10.9,5.9,100.0,121.9,117.8
2024-12-25,Los Angeles Lakers,240,41,91,0.451,15,42,0.357,18,18,1.0,11,30,41,30,6,4,9,14,115,240,0.581,0.533,0.462,0.198,25.6,71.4,48.2,73.2,6.4,9.1,8.3,100.0,122.6,120.4
2024-12-25,Denver Nuggets,240,36,78,0.462,8,29,0.276,20,28,0.714,14,32,46,20,3,2,16,16,100,240,0.554,0.513,0.372,0.359,31.8,72.7,52.3,55.6,3.3,3.8,15.0,100.0,109.8,120.8
2024-12-26,Oklahoma City Thunder,240,44,95,0.463,13,37,0.351,19,24,0.792,9,36,45,20,4,4,3,18,120,240,0.568,0.532,0.389,0.253,18.4,76.6,46.9,45.5,4.1,7.5,2.8,100.0,123.3,117.2
2024-12-26,Miami Heat,240,31,76,0.408,15,30,0.5,12,14,0.857,7,28,35,21,14,6,21,20,89,240,0.542,0.507,0.395,0.184,17.5,75.7,45.5,67.7,14.7,12.5,20.4,100.0,93.6,92.5
2024-12-26,Charlotte Hornets,240,41,94,0.436,17,42,0.405,11,14,0.786,11,39,50,31,6,4,19,23,110,240,0.549,0.527,0.447,0.149,23.9,83.0,53.8,75.6,5.7,8.5,15.9,100.0,105.4,108.3
2024-12-26,Chicago Bulls,240,53,98,0.541,22,43,0.512,5,6,0.833,9,27,36,36,8,1,16,26,133,240,0.661,0.653,0.439,0.061,22.0,69.2,45.0,67.9,7.7,2.3,13.7,100.0,127.7,135.4
2024-12-26,Toronto Raptors,240,49,108,0.454,14,43,0.326,14,18,0.778,13,27,40,39,8,3,15,23,126,240,0.543,0.519,0.398,0.167,25.0,52.9,38.8,79.6,7.0,4.7,11.5,100.0,110.8,136.4
2024-12-26,Brooklyn Nets,240,39,82,0.476,16,38,0.421,17,22,0.773,9,29,38,25,8,1,21,11,111,240,0.605,0.573,0.463,0.268,22.5,78.4,49.4,64.1,7.9,2.2,18.6,100.0,109.6,103.7
2024-12-26,Houston Rockets,240,46,97,0.474,18,47,0.383,18,23,0.783,18,36,54,19,7,9,16,14,128,240,0.597,0.567,0.485,0.237,40.0,67.9,55.1,41.3,6.9,14.5,13.0,100.0,125.9,109.2
2024-12-26,Utah Jazz,240,41,86,0.477,21,42,0.5,17,25,0.68,11,35,46,26,9,5,13,16,120,240,0.619,0.599,0.488,0.291,24.4,79.5,51.7,63.4,9.2,9.8,11.8,100.0,122.2,124.2
2024-12-26,Detroit Pistons,240,38,91,0.418,17,44,0.386,21,25,0.84,10,34,44,25,6,4,10,22,114,240,0.559,0.511,0.484,0.275,21.7,81.0,50.0,65.8,6.1,9.3,8.9,100.0,116.1,115.1
2024-12-27,New York Knicks,240,40,75,0.533,4,15,0.267,24,34,0.706,12,32,44,18,10,3,18,20,108,240,0.6,0.56,0.2,0.453,35.3,74.4,57.1,45.0,10.7,5.6,16.7,100.0,115.4,90.8
2024-12-27,Indiana Pacers,240,38,91,0.418,11,39,0.282,18,25,0.72,13,26,39,27,5,3,12,20,105,240,0.515,0.478,0.429,0.275,27.7,59.1,42.9,71.1,5.2,8.3,10.5,100.0,109.8,148.5
2024-12-27,San Antonio Spurs,240,32,78,0.41,12,29,0.414,20,27,0.741,11,32,43,26,10,8,15,11,96,240,0.534,0.487,0.372,0.346,25.0,72.7,48.9,81.3,10.7,16.3,14.3,100.0,102.9,93.2
2024-12-27,Minnesota Timberwolves,240,42,83,0.506,21,43,0.488,8,16,0.5,9,30,39,25,9,6,16,22,113,240,0.627,0.633,0.518,0.193,22.0,65.2,44.8,59.5,9.3,9.7,15.1,100.0,117.2,116.1
2024-12-27,Memphis Grizzlies,240,42,89,0.472,17,41,0.415,31,35,0.886,9,33,42,30,12,7,17,19,132,240,0.632,0.567,0.461,0.393,21.4,73.3,48.3,71.4,11.0,12.1,14.0,100.0,120.7,113.4
2024-12-27,Cleveland Cavaliers,240,54,96,0.563,23,48,0.479,18,22,0.818,9,29,38,40,10,7,11,17,149,240,0.705,0.682,0.5,0.229,23.1,78.4,50.0,74.1,9.5,11.1,9.4,100.0,141.8,128.5
2024-12-27,Dallas Mavericks,240,35,80,0.438,12,34,0.353,16,17,0.941,7,34,41,24,6,5,15,15,98,240,0.56,0.513,0.425,0.213,18.9,73.9,49.4,68.6,6.5,10.4,14.6,100.0,106.1,96.4
2024-12-27,Golden State Warriors,240,35,95,0.368,7,38,0.184,15,20,0.75,19,28,47,24,14,2,14,16,92,240,0.443,0.405,0.4,0.211,36.5,82.4,54.7,68.6,14.7,4.7,11.9,100.0,96.4,106.8
2024-12-28,Miami Heat,240,40,90,0.444,13,41,0.317,17,18,0.944,8,34,42,23,9,4,9,19,110,240,0.562,0.517,0.456,0.2,17.4,79.1,47.2,57.5,9.2,8.2,8.4,100.0,112.7,122.9
2024-12-28,Oklahoma City Thunder,240,42,88,0.477,10,38,0.263,12,14,0.857,9,40,49,29,9,1,17,19,106,240,0.563,0.534,0.432,0.159,20.0,83.3,52.7,69.0,9.0,2.2,15.3,100.0,105.5,93.6
2024-12-28,New York Knicks,265,51,97,0.526,10,40,0.25,24,26,0.923,10,33,43,26,7,3,15,14,136,265,0.627,0.577,0.412,0.268,23.3,75.0,49.4,51.0,6.4,4.9,12.2,100.0,123.6,119.9
2024-12-28,Milwaukee Bucks,240,41,102,0.402,15,45,0.333,14,14,1.0,6,37,43,27,6,7,8,16,111,240,0.513,0.475,0.441,0.137,12.8,77.1,45.3,65.9,5.8,11.9,6.9,100.0,106.8,111.6
2024-12-28,Phoenix Suns,240,39,92,0.424,9,35,0.257,18,22,0.818,14,32,46,21,7,12,14,13,105,240,0.516,0.473,0.38,0.239,31.1,64.0,48.4,53.8,7.3,22.6,12.1,100.0,108.9,113.1
2024-12-28,Detroit Pistons,240,46,95,0.484,12,39,0.308,17,23,0.739,15,26,41,29,8,1,12,25,121,240,0.576,0.547,0.411,0.242,31.9,76.5,50.6,63.0,8.0,1.8,10.2,100.0,120.5,133.5
2024-12-28,Philadelphia 76ers,240,36,83,0.434,13,36,0.361,29,37,0.784,10,22,32,22,15,8,8,22,114,240,0.574,0.512,0.434,0.446,22.7,61.1,40.0,61.1,15.6,15.1,7.5,100.0,118.6,115.5
2024-12-28,Dallas Mavericks,240,43,89,0.483,15,38,0.395,21,26,0.808,10,30,40,20,6,10,13,21,122,240,0.607,0.567,0.427,0.292,21.7,68.2,44.4,46.5,5.9,15.2,11.5,100.0,119.8,123.7
2024-12-28,Sacramento Kings,240,50,98,0.51,11,40,0.275,11,15,0.733,13,26,39,38,7,2,10,26,122,240,0.583,0.566,0.408,0.153,31.0,86.7,54.2,76.0,7.2,3.9,8.7,100.0,125.2,135.5
2024-12-29,Brooklyn Nets,240,32,73,0.438,13,30,0.433,24,28,0.857,9,29,38,22,7,3,17,19,101,240,0.592,0.527,0.411,0.384,25.7,64.4,47.5,68.8,7.8,6.4,16.6,100.0,113.2,114.3
2024-12-29,Indiana Pacers,240,46,87,0.529,9,23,0.391,22,27,0.815,11,39,50,27,6,2,9,17,123,240,0.622,0.58,0.264,0.31,25.0,83.0,54.9,58.7,6.1,5.1,8.3,100.0,125.9,116.7
2024-12-29,Atlanta Hawks,240,46,95,0.484,18,45,0.4,26,35,0.743,14,26,40,30,22,8,15,19,136,240,0.616,0.579,0.474,0.368,27.5,63.4,43.5,65.2,20.2,13.1,12.0,100.0,124.8,98.2
2024-12-29,Miami Heat,240,37,84,0.44,10,33,0.303,20,28,0.714,15,37,52,21,6,3,15,14,104,240,0.54,0.5,0.393,0.333,31.3,66.1,50.0,56.8,6.4,5.3,13.5,100.0,110.5,106.2
2024-12-29,Memphis Grizzlies,240,37,97,0.381,14,51,0.275,18,21,0.857,16,35,51,30,6,4,21,15,106,240,0.499,0.454,0.526,0.216,30.8,79.5,53.1,81.1,5.6,6.8,16.5,100.0,99.4,121.9
2024-12-29,San Antonio Spurs,240,38,87,0.437,11,39,0.282,23,28,0.821,8,33,41,25,6,4,10,18,110,240,0.554,0.5,0.448,0.322,17.4,64.7,42.3,65.8,6.1,7.1,9.1,100.0,112.7,114.8
2024-12-30,Chicago Bulls,265,39,104,0.375,18,60,0.3,19,27,0.704,14,49,63,31,11,4,15,17,115,265,0.496,0.462,0.577,0.26,23.0,84.5,52.9,79.5,9.7,6.9,11.5,100.0,101.3,95.1
2024-12-30,New York Knicks,240,45,98,0.459,15,44,0.341,21,25,0.84,15,39,54,34,9,2,8,19,126,240,0.578,0.536,0.449,0.255,30.6,76.5,54.0,75.6,9.0,4.1,6.8,100.0,126.6,106.5
2024-12-30,Los Angeles Clippers,240,41,86,0.477,13,37,0.351,21,27,0.778,14,26,40,24,11,2,17,14,116,240,0.593,0.552,0.43,0.314,32.6,81.3,53.3,58.5,11.4,4.4,14.8,100.0,119.8,116.7
2024-12-30,Denver Nuggets,240,53,105,0.505,9,30,0.3,17,19,0.895,17,34,51,38,13,3,7,17,132,240,0.582,0.548,0.286,0.181,36.2,82.9,58.0,71.7,12.8,6.3,5.8,100.0,130.3,119.4
